date,map,match_id,team_a,team_b,prior_maps_a,prior_maps_map_a,acs_overall_5_a,acs_map_5_a,acs_overall_10_a,acs_map_10_a,kast_overall_5_a,kast_map_5_a,kast_overall_10_a,kast_map_10_a,fk_fd_diff_overall_5_a,fk_fd_diff_map_5_a,fk_fd_diff_overall_10_a,fk_fd_diff_map_10_a,gun_rate_overall_5_a,gun_rate_map_5_a,gun_rate_overall_10_a,gun_rate_map_10_a,prior_maps_b,prior_maps_map_b,acs_overall_5_b,acs_map_5_b,acs_overall_10_b,acs_map_10_b,kast_overall_5_b,kast_map_5_b,kast_overall_10_b,kast_map_10_b,fk_fd_diff_overall_5_b,fk_fd_diff_map_5_b,fk_fd_diff_overall_10_b,fk_fd_diff_map_10_b,gun_rate_overall_5_b,gun_rate_map_5_b,gun_rate_overall_10_b,gun_rate_map_10_b,fk_fd_diff_overall_3_a,fk_fd_positive_rate_5_a,fk_fd_positive_rate_10_a,fk_fd_diff_overall_3_b,fk_fd_positive_rate_5_b,fk_fd_positive_rate_10_b,ranking_elo_sum_a,ranking_elo_sum_b,ranking_elo_trend_a,ranking_elo_trend_b,prior_maps_diff,prior_maps_map_diff,acs_overall_5_diff,acs_map_5_diff,acs_overall_10_diff,acs_map_10_diff,kast_overall_5_diff,kast_map_5_diff,kast_overall_10_diff,kast_map_10_diff,fk_fd_diff_overall_5_diff,fk_fd_diff_map_5_diff,fk_fd_diff_overall_10_diff,fk_fd_diff_map_10_diff,gun_rate_overall_5_diff,gun_rate_map_5_diff,gun_rate_overall_10_diff,gun_rate_map_10_diff,fk_fd_diff_overall_3_diff,fk_fd_positive_rate_5_diff,fk_fd_positive_rate_10_diff,ranking_elo_sum_diff,ranking_elo_trend_diff,target
2023-05-07,Lotus,184491_g119611,Team Secret,T1,15,1,200.0,217.8,192.56,217.8,72.04,77.4,70.92,77.4,-0.2,3.0,-1.3,3.0,0.304,0.304,0.272,0.304,14,2,205.2,215.4,192.32,215.4,75.44,77.2,69.1,77.2,1.8,5.0,-1.1,5.0,0.318,0.286,0.243,0.286,-2.0,0.4,0.3,4.0,0.6,0.4,5054.448,5023.515,8.837,15.166,1,-1,-5.2,2.4,0.24,2.4,-3.4,0.2,1.82,0.2,-2.0,-2.0,-0.2,-2.0,-0.013,0.018,0.029,0.018,-6.0,-0.2,-0.1,30.934,-6.329,0
2023-05-07,Bind,184491_g119612,Team Secret,T1,16,0,190.04,,189.14,,68.0,,68.8,,-3.2,,-2.2,,0.281,,0.269,,15,0,209.16,,193.78,,76.28,,69.82,,3.6,,-0.3,,0.322,,0.244,,-4.0,0.2,0.3,5.333,0.8,0.4,4992.55,5109.852,-6.155,9.061,1,0,-19.12,,-4.64,,-8.28,,-1.02,,-6.8,,-1.9,,-0.041,,0.025,,-9.333,-0.6,-0.1,-117.301,-15.216,0
2023-05-07,Ascent,183809_g119019,100 Thieves,LOUD,15,3,193.4,184.667,194.54,184.667,73.64,62.267,71.04,62.267,-2.0,-3.0,-2.3,-3.0,0.212,0.264,0.234,0.264,17,3,214.92,219.067,206.9,219.067,80.6,80.2,77.92,80.2,6.0,1.333,3.1,1.333,0.317,0.347,0.291,0.347,-2.667,0.4,0.4,2.0,1.0,0.8,4810.044,5328.054,10.683,29.561,-2,0,-21.52,-34.4,-12.36,-34.4,-6.96,-17.933,-6.88,-17.933,-8.0,-4.333,-5.4,-4.333,-0.105,-0.083,-0.057,-0.083,-4.667,-0.6,-0.4,-518.01,-18.878,0
2023-05-07,Split,183809_g119020,LOUD,100 Thieves,18,5,207.96,206.48,207.16,206.48,76.28,74.52,77.0,74.52,4.6,-0.6,2.4,-0.6,0.307,0.211,0.289,0.211,16,2,187.48,204.3,194.6,204.3,70.8,72.9,71.52,72.9,-2.8,5.0,-1.9,5.0,0.179,0.261,0.226,0.261,2.333,1.0,0.8,-3.333,0.2,0.4,5354.974,4793.91,37.219,-5.778,2,3,20.48,2.18,12.56,2.18,5.48,1.62,5.48,1.62,7.4,-5.6,4.3,-5.6,0.128,-0.051,0.064,-0.051,5.667,0.8,0.4,561.064,42.997,1
2023-05-07,Haven,183810_g119022,LEVIATÁN,KRÜ Esports,16,1,200.84,166.8,202.48,166.8,73.6,67.6,75.58,67.6,-0.2,-2.0,0.2,-2.0,0.301,0.25,0.328,0.25,16,1,174.96,173.4,186.54,173.4,64.0,64.6,68.56,64.6,-2.4,3.0,-2.1,3.0,0.254,0.174,0.243,0.174,-1.667,0.2,0.3,-2.0,0.2,0.2,5179.833,4757.13,1.539,-19.859,0,0,25.88,-6.6,15.94,-6.6,9.6,3.0,7.02,3.0,2.2,-5.0,2.3,-5.0,0.047,0.076,0.085,0.076,0.333,0.0,0.1,422.703,21.397,1
2023-05-07,Split,183810_g119023,KRÜ Esports,LEVIATÁN,17,3,173.56,196.467,183.4,196.467,66.64,73.533,68.2,73.533,-2.0,-0.333,-2.2,-0.333,0.218,0.254,0.239,0.254,17,2,204.76,200.2,205.88,200.2,76.8,76.0,77.3,76.0,0.4,-1.5,0.9,-1.5,0.285,0.364,0.326,0.364,-4.0,0.2,0.2,1.0,0.2,0.4,4691.438,5217.292,-32.052,11.796,0,1,-31.2,-3.733,-22.48,-3.733,-10.16,-2.467,-9.1,-2.467,-2.4,1.167,-3.1,1.167,-0.067,-0.11,-0.087,-0.11,-5.0,-0.0,-0.2,-525.854,-43.848,0
2023-05-08,Ascent,184492_g119615,DRX,DetonatioN FocusMe,14,2,205.64,218.3,209.44,218.3,77.04,76.0,76.5,76.0,1.6,1.0,1.2,1.0,0.334,0.389,0.359,0.389,14,2,192.24,178.3,181.6,178.3,70.56,71.9,70.08,71.9,-3.4,-4.0,-4.3,-4.0,0.256,0.28,0.229,0.28,4.0,0.8,0.7,-4.0,0.2,0.1,5218.753,4732.028,3.492,-19.245,0,0,13.4,40.0,27.84,40.0,6.48,4.1,6.42,4.1,5.0,5.0,5.5,5.0,0.077,0.109,0.13,0.109,8.0,0.6,0.6,486.724,22.738,1
2023-05-08,Fracture,184492_g119614,DetonatioN FocusMe,DRX,15,2,186.28,207.5,177.8,207.5,67.84,81.1,68.6,81.1,-2.4,2.0,-3.5,2.0,0.225,0.285,0.228,0.285,15,1,213.88,179.2,206.86,179.2,79.84,68.0,75.92,68.0,2.8,-5.0,0.9,-5.0,0.332,0.304,0.345,0.304,-2.667,0.2,0.1,2.667,1.0,0.7,4715.49,5238.753,-20.654,18.692,0,1,-27.6,28.3,-29.06,28.3,-12.0,13.1,-7.32,13.1,-5.2,7.0,-4.4,7.0,-0.107,-0.019,-0.117,-0.019,-5.333,-0.8,-0.6,-523.263,-39.346,0
2023-05-08,Haven,183811_g119026,FURIA,NRG,14,1,199.88,222.4,196.08,222.4,75.32,71.4,70.68,71.4,2.6,7.0,0.4,7.0,0.305,0.261,0.274,0.261,13,1,215.16,211.4,205.86,211.4,77.84,74.8,76.16,74.8,3.6,-3.0,3.6,-3.0,0.345,0.391,0.325,0.391,3.333,0.8,0.5,1.667,0.6,0.6,5089.769,5231.142,7.243,32.525,1,0,-15.28,11.0,-9.78,11.0,-2.52,-3.4,-5.48,-3.4,-1.0,10.0,-3.2,10.0,-0.039,-0.13,-0.051,-0.13,1.667,0.2,-0.1,-141.373,-25.281,1
2023-05-08,Bind,183811_g119025,FURIA,NRG,15,0,199.36,,196.04,,74.12,,70.2,,0.6,,0.5,,0.306,,0.268,,14,1,219.48,238.6,206.02,238.6,78.84,84.0,75.5,84.0,3.2,10.0,2.5,10.0,0.338,0.4,0.303,0.4,2.0,0.6,0.5,3.333,0.6,0.6,5089.769,5216.962,11.895,49.499,1,-1,-20.12,,-9.98,,-4.72,,-5.3,,-2.6,,-2.0,,-0.032,,-0.034,,-1.333,-0.0,-0.1,-127.193,-37.603,0
2023-05-08,Pearl,183811_g119027,NRG,FURIA,15,3,213.28,191.2,207.28,191.2,76.56,74.6,76.04,74.6,0.6,1.0,2.8,1.0,0.337,0.276,0.31,0.276,16,2,204.48,190.1,196.94,190.1,75.4,75.4,70.76,75.4,2.4,1.0,1.1,1.0,0.317,0.333,0.266,0.333,2.667,0.4,0.6,2.0,0.8,0.6,5223.71,5089.769,47.067,17.88,-1,1,8.8,1.1,10.34,1.1,1.16,-0.8,5.28,-0.8,-1.8,0.0,1.7,0.0,0.02,-0.058,0.044,-0.058,0.667,-0.4,0.0,133.94,29.187,1
2023-05-10,Ascent,184038_g119250,KOI,FNATIC,13,5,184.56,187.2,182.06,187.2,70.2,66.64,68.4,66.64,-1.6,-1.6,-3.5,-1.6,0.277,0.294,0.234,0.294,13,2,217.6,208.3,219.54,208.3,78.84,78.3,79.88,78.3,4.4,5.0,3.9,5.0,0.357,0.211,0.333,0.211,-0.333,0.2,0.1,6.333,0.8,0.8,4731.958,5573.142,8.16,54.411,0,3,-33.04,-21.1,-37.48,-21.1,-8.64,-11.66,-11.48,-11.66,-6.0,-6.6,-7.4,-6.6,-0.08,0.083,-0.1,0.083,-6.667,-0.6,-0.7,-841.184,-46.251,0
2023-05-10,Ascent,184052_g119293,Team Vitality,Giants Gaming,15,2,180.8,207.4,187.42,207.4,65.16,75.5,67.92,75.5,-4.4,2.0,-1.5,2.0,0.282,0.295,0.282,0.295,16,2,190.68,205.9,207.2,205.9,68.84,75.1,73.44,75.1,-1.4,-2.0,0.6,-2.0,0.244,0.25,0.277,0.25,-3.333,0.2,0.4,-1.333,0.4,0.5,4823.166,5160.484,-26.975,-11.036,-1,0,-9.88,1.5,-19.78,1.5,-3.68,0.4,-5.52,0.4,-3.0,4.0,-2.1,4.0,0.037,0.045,0.005,0.045,-2.0,-0.2,-0.1,-337.319,-15.939,0
2023-05-10,Split,184052_g119292,Giants Gaming,Team Vitality,17,4,194.88,210.8,206.82,210.8,70.2,75.55,73.6,75.55,-1.0,2.0,0.9,2.0,0.244,0.306,0.278,0.306,16,3,185.52,197.133,189.12,197.133,65.6,74.333,68.08,74.333,-3.2,3.333,-1.9,3.333,0.261,0.366,0.291,0.366,2.333,0.4,0.6,-4.667,0.2,0.3,5190.674,4782.931,-17.792,-33.282,1,1,9.36,13.667,17.7,13.667,4.6,1.217,5.52,1.217,2.2,-1.333,2.8,-1.333,-0.017,-0.06,-0.013,-0.06,7.0,0.2,0.3,407.743,15.49,0
2023-05-10,Lotus,184038_g119249,FNATIC,KOI,14,2,213.24,230.3,217.74,230.3,78.04,82.7,80.34,82.7,4.6,6.5,5.3,6.5,0.354,0.377,0.341,0.377,14,3,177.56,180.8,177.66,180.8,66.68,65.733,67.14,65.733,-2.0,-5.0,-3.5,-5.0,0.264,0.19,0.232,0.19,5.667,0.8,0.9,-0.333,0.2,0.1,5525.549,4774.957,52.451,-19.312,0,-1,35.68,49.5,40.08,49.5,11.36,16.967,13.2,16.967,6.6,11.5,8.8,11.5,0.09,0.187,0.109,0.187,6.0,0.6,0.8,750.592,71.763,1
2023-05-10,Lotus,184052_g119291,Team Vitality,Giants Gaming,17,2,192.92,192.0,191.9,192.0,67.08,66.7,68.54,66.7,-0.8,-5.0,-0.9,-5.0,0.296,0.219,0.312,0.219,18,3,196.56,215.467,206.54,215.467,70.68,79.2,73.36,79.2,-2.0,6.333,-0.3,6.333,0.246,0.308,0.274,0.308,-0.667,0.4,0.4,-3.333,0.4,0.5,4845.644,5150.674,-38.269,3.386,-1,-1,-3.64,-23.467,-14.64,-23.467,-3.6,-12.5,-4.82,-12.5,1.2,-11.333,-0.6,-11.333,0.049,-0.089,0.039,-0.089,2.667,-0.0,-0.1,-305.03,-41.656,0
2023-05-11,Lotus,184054_g119298,FNATIC,Karmine Corp,15,3,214.8,231.667,222.02,231.667,78.76,83.333,81.86,83.333,6.8,7.333,6.1,7.333,0.371,0.408,0.378,0.408,15,2,194.56,178.8,177.66,178.8,70.64,72.3,67.04,72.3,2.2,-0.5,-1.1,-0.5,0.223,0.233,0.2,0.233,7.667,1.0,0.9,-0.667,0.8,0.5,5713.491,4777.112,36.697,9.446,0,1,20.24,52.867,44.36,52.867,8.12,11.033,14.82,11.033,4.6,7.833,7.2,7.833,0.148,0.175,0.178,0.175,8.333,0.2,0.4,936.38,27.251,1
2023-05-11,Lotus,184053_g119294,FUT Esports,Natus Vincere,14,4,192.32,200.25,195.24,200.25,70.24,72.55,71.68,72.55,-0.6,-0.5,-0.2,-0.5,0.281,0.328,0.321,0.328,16,3,201.84,201.067,211.08,201.067,74.04,75.267,77.56,75.267,4.0,3.333,2.6,3.333,0.363,0.34,0.322,0.34,-1.0,0.4,0.4,2.333,0.8,0.7,5028.899,5278.434,-29.666,32.677,-2,1,-9.52,-0.817,-15.84,-0.817,-3.8,-2.717,-5.88,-2.717,-4.6,-3.833,-2.8,-3.833,-0.082,-0.012,-0.001,-0.012,-3.333,-0.4,-0.3,-249.534,-62.343,0
2023-05-11,Haven,184054_g119297,Karmine Corp,FNATIC,16,2,190.36,199.0,181.46,199.0,69.24,70.2,67.78,70.2,0.2,6.5,-0.8,6.5,0.22,0.22,0.219,0.22,16,3,208.16,213.733,217.38,213.733,77.28,77.867,80.2,77.867,5.4,5.667,5.2,5.667,0.382,0.349,0.379,0.349,-2.0,0.6,0.5,5.333,1.0,0.9,4840.86,5635.882,-21.618,50.097,0,-1,-17.8,-14.733,-35.92,-14.733,-8.04,-7.667,-12.42,-7.667,-5.2,0.833,-6.0,0.833,-0.162,-0.129,-0.16,-0.129,-7.333,-0.4,-0.4,-795.023,-71.715,0
2023-05-12,Ascent,184055_g119301,Team Liquid,BBL Esports,17,3,204.2,210.733,196.34,210.733,72.36,75.933,69.8,75.933,0.6,3.667,-0.8,3.667,0.303,0.306,0.293,0.306,17,4,205.28,212.85,203.54,212.85,78.08,78.5,75.6,78.5,2.2,1.5,1.3,1.5,0.336,0.349,0.321,0.349,0.0,0.4,0.4,0.333,0.8,0.7,5222.298,4999.797,-36.194,20.249,0,-1,-1.08,-2.117,-7.2,-2.117,-5.72,-2.567,-5.8,-2.567,-1.6,2.167,-2.1,2.167,-0.033,-0.043,-0.028,-0.043,-0.333,-0.4,-0.3,222.5,-56.443,0
2023-05-12,Bind,184055_g119302,BBL Esports,Team Liquid,18,1,207.96,206.6,204.94,206.6,76.96,81.0,76.32,81.0,1.6,6.0,1.8,6.0,0.372,0.556,0.331,0.556,18,1,201.36,196.4,195.76,196.4,72.64,73.6,69.46,73.6,0.4,-2.0,-1.4,-2.0,0.253,0.25,0.253,0.25,-1.0,0.8,0.8,-3.333,0.4,0.3,4999.401,5222.298,36.114,0.348,0,0,6.6,10.2,9.18,10.2,4.32,7.4,6.86,7.4,1.2,8.0,3.2,8.0,0.119,0.306,0.078,0.306,2.333,0.4,0.5,-222.897,35.766,0
2023-05-12,Fracture,184056_g119303,KOI,Team Heretics,15,1,168.44,194.8,178.54,194.8,63.88,73.4,67.64,73.4,-3.2,-6.0,-3.4,-6.0,0.202,0.25,0.236,0.25,16,1,189.04,195.2,182.2,195.2,69.4,67.4,65.9,67.4,-3.0,8.0,-1.7,8.0,0.329,0.375,0.278,0.375,-6.667,0.2,0.1,-3.0,0.2,0.3,4683.537,4569.69,-23.109,6.894,-1,0,-20.6,-0.4,-3.66,-0.4,-5.52,6.0,1.74,6.0,-0.2,-14.0,-1.7,-14.0,-0.127,-0.125,-0.042,-0.125,-3.667,0.0,-0.2,113.847,-30.003,1
2023-05-12,Lotus,184056_g119304,Team Heretics,KOI,17,4,193.68,202.0,187.0,202.0,70.88,72.05,67.7,72.05,-4.0,-6.25,-2.4,-6.25,0.346,0.361,0.287,0.361,16,4,181.44,173.85,182.48,173.85,68.48,63.4,69.16,63.4,-0.8,-6.0,-2.8,-6.0,0.27,0.172,0.252,0.172,-3.333,0.2,0.2,-3.0,0.4,0.2,4500.339,4729.962,-10.649,-47.418,1,0,12.24,28.15,4.52,28.15,2.4,8.65,-1.46,8.65,-3.2,-0.25,0.4,-0.25,0.076,0.189,0.035,0.189,-0.333,-0.2,-0.0,-229.622,36.769,1
2023-05-12,Ascent,184056_g119305,Team Heretics,KOI,18,2,194.08,155.4,191.76,155.4,70.6,55.0,69.68,55.0,-3.0,-4.0,-2.0,-4.0,0.332,0.165,0.309,0.165,17,6,173.84,176.88,181.58,181.133,65.76,65.2,69.32,65.667,-2.8,-3.2,-2.6,-2.333,0.237,0.249,0.261,0.283,-0.667,0.2,0.2,-1.0,0.2,0.2,4511.225,4715.41,-31.357,-44.872,1,-4,20.24,-21.48,10.18,-25.733,4.84,-10.2,0.36,-10.667,-0.2,-0.8,0.6,-1.667,0.095,-0.084,0.048,-0.118,0.333,-0.0,-0.0,-204.184,13.515,0
2023-05-12,Fracture,184494_g119620,T1,ZETA DIVISION,16,3,208.28,196.733,199.5,196.733,77.84,71.2,72.38,71.2,4.8,-1.667,0.7,-1.667,0.285,0.34,0.256,0.34,17,1,190.44,201.4,203.66,201.4,70.12,77.2,74.44,77.2,-1.4,3.0,0.8,3.0,0.284,0.273,0.271,0.273,6.0,1.0,0.5,-2.333,0.4,0.6,5129.089,5075.086,17.11,-6.046,-1,2,17.84,-4.667,-4.16,-4.667,7.72,-6.0,-2.06,-6.0,6.2,-4.667,-0.1,-4.667,0.001,0.067,-0.015,0.067,8.333,0.6,-0.1,54.003,23.157,1
2023-05-12,Split,184493_g119617,Gen.G,Paper Rex,16,0,187.08,,198.16,,68.92,,73.28,,-4.4,,-0.6,,0.176,,0.24,,17,5,214.04,210.36,207.96,210.36,80.16,74.96,74.52,74.96,5.4,2.2,3.1,2.2,0.377,0.319,0.308,0.319,-4.667,0.0,0.3,5.333,0.8,0.7,5033.814,5225.706,-27.262,31.533,-1,-5,-26.96,,-9.8,,-11.24,,-1.24,,-9.8,,-3.7,,-0.201,,-0.068,,-10.0,-0.8,-0.4,-191.892,-58.795,0
2023-05-12,Ascent,184493_g119618,Paper Rex,Gen.G,18,2,212.32,194.7,208.6,194.7,79.96,74.2,74.62,74.2,6.2,1.0,3.4,1.0,0.378,0.301,0.316,0.301,17,1,184.6,230.6,193.22,230.6,68.24,75.4,72.56,75.4,-5.0,8.0,-0.9,8.0,0.204,0.444,0.232,0.444,5.667,1.0,0.7,-4.333,0.0,0.3,5262.33,4989.172,39.792,-29.893,1,1,27.72,-35.9,15.38,-35.9,11.72,-1.2,2.06,-1.2,11.2,-7.0,4.3,-7.0,0.174,-0.144,0.085,-0.144,10.0,1.0,0.4,273.158,69.686,1
2023-05-12,Bind,184494_g119622,T1,ZETA DIVISION,17,1,208.6,223.8,202.42,223.8,77.28,86.6,73.6,86.6,5.0,3.0,1.9,3.0,0.274,0.286,0.284,0.286,18,0,191.28,,201.62,,68.88,,73.76,,-3.2,,0.1,,0.296,,0.267,,6.0,1.0,0.6,-6.333,0.2,0.5,5179.089,5046.892,27.757,-29.231,-1,1,17.32,,0.8,,8.4,,-0.16,,8.2,,1.8,,-0.022,,0.017,,12.333,0.8,0.1,132.197,56.988,1
2023-05-12,Lotus,184494_g119621,T1,ZETA DIVISION,18,3,221.0,218.467,211.58,218.467,80.96,79.2,76.12,79.2,6.0,6.333,2.5,6.333,0.312,0.289,0.299,0.289,19,2,187.92,203.9,196.44,203.9,65.76,72.7,70.64,72.7,-3.8,-0.5,-0.7,-0.5,0.269,0.325,0.252,0.325,5.0,1.0,0.7,-5.333,0.2,0.4,5139.089,5095.086,45.899,-28.481,-1,1,33.08,14.567,15.14,14.567,15.2,6.5,5.48,6.5,9.8,6.833,3.2,6.833,0.043,-0.036,0.047,-0.036,10.333,0.8,0.3,44.003,74.38,0
2023-05-13,Pearl,184496_g119627,Global Esports,DetonatioN FocusMe,17,5,207.48,201.84,207.06,201.84,73.04,71.52,71.92,71.52,-0.2,-0.4,0.1,-0.4,0.294,0.295,0.298,0.295,16,3,188.12,192.8,179.62,192.8,67.84,74.4,68.24,74.4,-1.2,-3.667,-2.2,-3.667,0.235,0.184,0.217,0.184,-1.333,0.4,0.4,0.0,0.2,0.2,5031.188,4641.644,10.15,-21.837,1,2,19.36,9.04,27.44,9.04,5.2,-2.88,3.68,-2.88,1.0,3.267,2.3,3.267,0.059,0.111,0.081,0.111,-1.333,0.2,0.2,389.544,31.987,1
2023-05-13,Lotus,184496_g119626,DetonatioN FocusMe,Global Esports,17,3,186.16,206.0,180.96,206.0,67.16,73.4,68.82,73.4,-0.4,-2.333,-2.2,-2.333,0.223,0.253,0.215,0.253,18,2,207.44,194.1,209.1,194.1,74.56,73.9,71.98,73.9,0.8,0.5,0.3,0.5,0.328,0.267,0.307,0.267,1.667,0.2,0.2,-2.667,0.6,0.5,4676.071,4989.878,-39.368,6.476,-1,1,-21.28,11.9,-28.14,11.9,-7.4,-0.5,-3.16,-0.5,-1.2,-2.833,-2.5,-2.833,-0.105,-0.014,-0.092,-0.014,4.333,-0.4,-0.3,-313.807,-45.843,0
2023-05-13,Ascent,184495_g119624,DRX,Team Secret,16,3,211.84,219.0,205.42,219.0,77.08,78.0,75.08,78.0,1.2,1.0,-0.1,1.0,0.324,0.357,0.357,0.357,17,2,180.92,216.8,186.52,216.8,66.32,75.5,68.5,75.5,-3.6,4.0,-2.1,4.0,0.243,0.368,0.263,0.368,-0.333,0.8,0.6,-6.0,0.2,0.3,5201.535,4979.583,23.878,-18.677,-1,1,30.92,2.2,18.9,2.2,10.76,2.5,6.58,2.5,4.8,-3.0,2.0,-3.0,0.08,-0.011,0.094,-0.011,5.667,0.6,0.3,221.951,42.555,0
2023-05-13,Haven,184495_g119623,DRX,Team Secret,17,3,213.84,187.933,205.48,187.933,77.44,65.333,74.36,65.333,-0.2,-0.667,-0.2,-0.667,0.344,0.316,0.343,0.316,18,3,186.36,203.267,185.12,203.267,67.2,75.933,67.8,75.933,-2.6,0.0,-2.0,0.0,0.246,0.276,0.273,0.276,-2.667,0.6,0.6,-3.333,0.4,0.3,5249.028,4926.12,17.106,-23.489,-1,0,27.48,-15.333,20.36,-15.333,10.24,-10.6,6.56,-10.6,2.4,-0.667,1.8,-0.667,0.097,0.04,0.07,0.04,0.667,0.2,0.3,322.908,40.595,0
2023-05-13,Fracture,183813_g119032,MIBR,Evil Geniuses,17,1,173.04,196.2,178.22,196.2,66.28,71.6,66.68,71.6,-3.6,-3.0,-4.1,-3.0,0.203,0.053,0.199,0.053,18,4,199.52,219.55,193.4,219.55,72.48,81.65,69.9,81.65,2.4,2.75,-1.7,2.75,0.358,0.362,0.307,0.362,-3.667,0.0,0.0,2.667,0.8,0.5,4751.529,4885.929,-32.656,-5.777,-1,-3,-26.48,-23.35,-15.18,-23.35,-6.2,-10.05,-3.22,-10.05,-6.0,-5.75,-2.4,-5.75,-0.154,-0.309,-0.108,-0.309,-6.333,-0.8,-0.5,-134.401,-26.879,0
2023-05-13,Lotus,183813_g119031,MIBR,Evil Geniuses,18,3,166.64,193.933,173.2,193.933,64.4,71.2,65.36,71.2,-4.0,-0.333,-4.2,-0.333,0.215,0.301,0.177,0.301,19,0,206.48,,198.76,,73.88,,71.8,,3.2,,-0.5,,0.381,,0.314,,-4.0,0.0,0.0,4.0,0.8,0.6,4807.226,4818.667,-23.138,25.963,-1,3,-39.84,,-25.56,,-9.48,,-6.44,,-7.2,,-3.7,,-0.166,,-0.138,,-8.0,-0.8,-0.6,-11.441,-49.101,0
2023-05-13,Haven,183812_g119030,FURIA,100 Thieves,17,2,194.16,214.8,197.16,214.8,73.68,71.2,72.16,71.2,1.2,2.5,1.6,2.5,0.303,0.276,0.258,0.276,17,2,184.8,212.3,191.48,212.3,70.56,77.8,71.58,77.8,-1.2,3.0,-0.5,3.0,0.2,0.348,0.235,0.348,-0.667,0.6,0.6,-2.667,0.4,0.5,5005.357,4864.286,9.235,-29.352,0,0,9.36,2.5,5.68,2.5,3.12,-6.6,0.58,-6.6,2.4,-0.5,2.1,-0.5,0.103,-0.072,0.023,-0.072,2.0,0.2,0.1,141.071,38.588,0
2023-05-13,Pearl,183812_g119028,FURIA,100 Thieves,18,3,189.32,182.333,197.48,182.333,71.88,73.8,73.16,73.8,0.4,-0.667,1.8,-0.667,0.307,0.275,0.294,0.275,18,0,186.32,,196.3,,71.84,,74.26,,-1.2,,-0.2,,0.2,,0.242,,0.0,0.4,0.6,0.667,0.4,0.5,5049.057,4813.91,-5.392,-8.713,0,3,3.0,,1.18,,0.04,,-1.1,,1.6,,2.0,,0.106,,0.052,,-0.667,0.0,0.1,235.148,3.321,1
2023-05-13,Fracture,183812_g119029,100 Thieves,FURIA,19,3,189.24,191.467,194.0,191.467,71.84,73.067,73.46,73.067,-1.0,3.333,-0.1,3.333,0.24,0.201,0.239,0.201,19,2,190.76,198.6,195.32,198.6,70.32,70.1,72.82,70.1,-1.0,0.0,0.8,0.0,0.301,0.139,0.303,0.139,2.333,0.4,0.5,-2.333,0.2,0.5,4813.91,5054.797,-10.417,-16.584,0,1,-1.52,-7.133,-1.32,-7.133,1.52,2.967,0.64,2.967,-0.0,3.333,-0.9,3.333,-0.061,0.063,-0.064,0.063,4.667,0.2,-0.0,-240.888,6.166,1
2023-05-14,Split,183815_g119037,LOUD,NRG,19,6,203.32,200.8,209.02,205.1,73.32,72.76,77.82,74.133,0.8,-3.8,2.1,-1.167,0.329,0.223,0.297,0.223,16,1,209.12,209.4,206.4,209.4,78.24,76.4,77.02,76.4,2.0,10.0,2.8,10.0,0.354,0.3,0.327,0.3,0.333,0.8,0.8,0.667,0.6,0.6,5348.032,5269.84,17.594,19.16,3,5,-5.8,-8.6,2.62,-4.3,-4.92,-3.64,0.8,-2.267,-1.2,-13.8,-0.7,-11.167,-0.025,-0.077,-0.03,-0.077,-0.333,0.2,0.2,78.192,-1.565,0
2023-05-14,Haven,184497_g119631,Rex Regum Qeon,TALON,16,4,189.48,211.6,195.26,211.6,68.08,74.65,71.98,74.65,-0.6,-2.75,1.0,-2.75,0.26,0.302,0.259,0.302,16,2,198.24,205.2,196.66,205.2,69.76,70.3,68.78,70.3,-1.0,-2.5,-1.6,-2.5,0.29,0.343,0.297,0.343,1.333,0.4,0.6,2.0,0.4,0.4,5003.644,4768.585,-16.854,-3.131,0,2,-8.76,6.4,-1.4,6.4,-1.68,4.35,3.2,4.35,0.4,-0.25,2.6,-0.25,-0.03,-0.042,-0.038,-0.042,-0.667,-0.0,0.2,235.058,-13.723,1
2023-05-14,Pearl,183815_g119038,LOUD,NRG,20,4,197.12,211.75,207.32,211.75,71.16,76.2,76.58,76.2,-1.0,3.75,1.1,3.75,0.284,0.289,0.272,0.289,17,4,208.44,191.05,206.84,191.05,78.44,76.75,77.36,76.75,4.0,1.75,2.6,1.75,0.355,0.325,0.342,0.325,-3.333,0.6,0.7,2.667,0.8,0.6,5322.869,5323.01,23.538,29.453,3,0,-11.32,20.7,0.48,20.7,-7.28,-0.55,-0.78,-0.55,-5.0,2.0,-1.5,2.0,-0.071,-0.036,-0.07,-0.036,-6.0,-0.2,0.1,-0.141,-5.914,0
2023-05-14,Bind,183814_g119035,Sentinels,KRÜ Esports,17,0,182.76,,190.42,,63.48,,67.62,,-1.6,,-0.6,,0.194,,0.262,,18,0,172.28,,180.16,,64.8,,66.58,,-4.0,,-2.9,,0.195,,0.216,,-2.0,0.4,0.5,-5.667,0.0,0.2,4875.374,4625.842,-35.473,-28.476,-1,0,10.48,,10.26,,-1.32,,1.04,,2.4,,2.3,,-0.002,,0.047,,3.667,0.4,0.3,249.532,-6.998,1
