date,map,match_id,team_a,team_b,map_win_rate_10_diff,fk_fd_diff_overall_5_diff,ranking_elo_sum_diff,ranking_elo_trend_diff,target
2025-04-04,Pearl,459529_g206970,Sentinels,Evil Geniuses,-0.171,-0.2,1510.27,-7.681,1
2025-04-04,Split,459530_g206974,100 Thieves,LOUD,0.0,0.8,-40.757,-9.494,1
2025-04-04,Icebox,459530_g206973,100 Thieves,LOUD,0.225,-2.2,-52.413,-60.523,1
2025-04-04,Lotus,459836_g207178,FNATIC,Team Vitality,0.2,2.2,529.386,32.438,1
2025-04-04,Haven,459836_g207179,FNATIC,Team Vitality,0.6,1.4,571.982,26.223,1
2025-04-04,Lotus,459837_g207180,"Movistar KOI						
							(KOI)",Karmine Corp,-0.5,-4.8,-412.586,-47.963,0
2025-04-04,Icebox,459837_g207181,"Movistar KOI						
							(KOI)",Karmine Corp,0.0,-5.2,-620.485,-13.099,0
2025-04-04,Split,459836_g207177,Team Vitality,FNATIC,-0.244,-5.0,-553.812,-5.929,1
2025-04-05,Split,458818_g206189,Rex Regum Qeon,ZETA DIVISION,-0.071,0.4,252.507,3.174,1
2025-04-05,Ascent,459532_g206979,G2 Esports,NRG,0.278,-2.4,418.946,16.16,1
2025-04-05,Lotus,459532_g206978,NRG,G2 Esports,-0.4,1.8,-293.831,-17.798,0
2025-04-05,Pearl,459531_g206977,"VISA KRÜ						
							(KRÜ Esports)",2Game Esports,,0.55,890.001,73.148,1
2025-04-05,Ascent,459531_g206976,"VISA KRÜ						
							(KRÜ Esports)",2Game Esports,,2.2,929.718,50.627,0
2025-04-05,Icebox,459531_g206975,"VISA KRÜ						
							(KRÜ Esports)",2Game Esports,,2.4,878.358,9.764,1
2025-04-05,Lotus,458817_g206186,DetonatioN FocusMe,Gen.G,-0.6,0.6,-1112.039,108.471,0
2025-04-05,Fracture,458817_g206187,DetonatioN FocusMe,Gen.G,-0.083,-1.6,-1234.478,-7.929,0
2025-04-05,Haven,458818_g210878,ZETA DIVISION,Rex Regum Qeon,-0.225,-1.8,-358.835,3.542,0
2025-04-06,Fracture,458820_g206197,TALON,Nongshim RedForce,,1.4,-137.054,27.593,1
2025-04-06,Lotus,458820_g206196,TALON,Nongshim RedForce,,0.6,-186.673,-2.655,1
2025-04-06,Haven,458820_g206195,TALON,Nongshim RedForce,,0.0,-129.268,-20.816,0
2025-04-06,Pearl,458819_g211027,BOOM Esports,Paper Rex,,2.25,-1438.517,28.064,1
2025-04-06,Fracture,458819_g206194,BOOM Esports,Paper Rex,,2.4,-1551.041,51.166,1
2025-04-06,Pearl,459533_g206982,FURIA,LEVIATÁN,-0.542,-1.6,-1406.254,146.064,0
2025-04-06,Ascent,459533_g206981,LEVIATÁN,FURIA,-0.056,3.6,1359.888,-13.714,1
2025-04-06,Haven,459534_g206986,Cloud9,MIBR,0.286,0.8,-343.837,3.909,0
2025-04-06,Lotus,459534_g206985,MIBR,Cloud9,0.156,1.4,329.415,-29.789,1
2025-04-06,Pearl,459534_g206984,Cloud9,MIBR,0.464,0.4,-377.611,62.194,1
2025-04-06,Ascent,458819_g206193,Paper Rex,BOOM Esports,-0.6,-4.6,1541.72,-32.641,1
2025-04-07,Ascent,458821_g211411,DRX,Global Esports,0.475,7.2,841.847,24.241,1
2025-04-07,Split,458821_g211440,DRX,Global Esports,0.2,8.8,1024.167,35.092,1
2025-04-07,Haven,458822_g206201,T1,Team Secret,0.1,2.2,1206.72,46.118,1
2025-04-07,Lotus,458822_g206203,T1,Team Secret,0.3,2.8,1163.052,25.865,1
2025-04-07,Icebox,458822_g206202,Team Secret,T1,0.179,-4.4,-1235.713,-8.746,1
2025-04-09,Pearl,459839_g207183,BBL Esports,"Movistar KOI						
							(KOI)",0.333,5.4,-82.803,5.697,1
2025-04-09,Icebox,459839_g207184,"Movistar KOI						
							(KOI)",BBL Esports,0.067,-1.8,98.085,-67.806,0
2025-04-09,Fracture,459840_g207186,GIANTX,Natus Vincere,,-6.8,-313.814,-23.307,1
2025-04-09,Pearl,459840_g207187,GIANTX,Natus Vincere,,-2.6,-194.095,-32.376,0
2025-04-09,Split,459840_g207188,Natus Vincere,GIANTX,0.267,3.8,327.914,1.891,1
2025-04-10,Icebox,459842_g207193,Team Vitality,Team Heretics,-0.2,-4.2,-345.472,-12.146,0
2025-04-10,Split,459841_g207190,Team Liquid,FUT Esports,-0.1,-4.4,133.612,-58.235,1
2025-04-10,Lotus,459841_g207189,Team Liquid,FUT Esports,-0.4,-1.8,-46.388,-35.086,1
2025-04-10,Haven,459842_g207192,Team Heretics,Team Vitality,0.144,9.8,376.296,23.185,1
2025-04-11,Lotus,459843_g207195,Apeks,FNATIC,0.3,-5.8,-2190.546,-45.32,0
2025-04-11,Ascent,459535_g206987,2Game Esports,100 Thieves,0.5,-1.2,-525.596,43.1,0
2025-04-11,Icebox,459535_g206988,2Game Esports,100 Thieves,-0.667,-2.0,-538.995,27.705,0
2025-04-11,Lotus,459536_g206990,G2 Esports,LEVIATÁN,0.3,1.6,-227.239,62.632,1
2025-04-11,Haven,459536_g206992,LEVIATÁN,G2 Esports,-0.127,-0.8,137.239,-35.594,0
2025-04-11,Fracture,459536_g206991,G2 Esports,LEVIATÁN,-1.0,-0.4,-182.239,39.807,0
2025-04-11,Split,459843_g207196,FNATIC,Apeks,0.7,5.2,2285.851,49.317,1
2025-04-11,Pearl,459844_g207199,Karmine Corp,Gentle Mates,,0.2,340.285,-20.482,1
2025-04-11,Haven,459844_g207198,Gentle Mates,Karmine Corp,0.8,-2.4,-326.633,-9.99,0
2025-04-12,Haven,458824_g206208,BOOM Esports,DRX,0.4,-1.4,-206.987,-14.143,0
2025-04-12,Icebox,458824_g206207,DRX,BOOM Esports,,1.2,319.015,-79.39,0
2025-04-12,Split,458823_g206205,Team Secret,Nongshim RedForce,-0.0,-2.4,193.851,-13.975,0
2025-04-12,Pearl,458823_g206204,Team Secret,Nongshim RedForce,-0.0,-4.0,159.482,7.827,0
2025-04-12,Ascent,458824_g206209,BOOM Esports,DRX,-0.1,-1.8,-236.987,88.011,1
2025-04-12,Lotus,459537_g206993,Cloud9,FURIA,0.233,6.2,645.994,61.94,1
2025-04-12,Pearl,459537_g206994,Cloud9,FURIA,0.492,2.4,594.515,83.642,1
2025-04-12,Split,459538_g206996,Sentinels,LOUD,0.4,-1.0,675.407,-14.203,1
2025-04-12,Lotus,459538_g206997,Sentinels,LOUD,0.2,-1.4,725.613,9.235,0
2025-04-12,Haven,459538_g211889,LOUD,Sentinels,0.4,2.4,-740.613,-44.125,0
2025-04-13,Haven,459540_g207002,NRG,MIBR,0.367,1.0,-64.504,24.364,0
2025-04-13,Pearl,458825_g206210,Rex Regum Qeon,T1,0.1,3.8,-860.353,36.943,0
2025-04-13,Pearl,459539_g207000,Evil Geniuses,"VISA KRÜ						
							(KRÜ Esports)",-0.5,-5.2,-1249.859,1.146,1
2025-04-13,Pearl,458826_g206214,Gen.G,Global Esports,-0.371,5.0,1555.782,23.887,1
2025-04-13,Haven,458826_g206213,Gen.G,Global Esports,0.5,7.6,1434.368,118.144,1
2025-04-13,Lotus,458825_g206212,Rex Regum Qeon,T1,-0.167,4.4,-786.652,29.882,1
2025-04-13,Icebox,458825_g206211,T1,Rex Regum Qeon,-0.467,-4.8,816.059,-40.451,0
2025-04-13,Icebox,459540_g207003,MIBR,NRG,-0.111,-0.4,108.959,-41.621,1
2025-04-13,Lotus,459539_g206999,"VISA KRÜ						
							(KRÜ Esports)",Evil Geniuses,0.7,5.6,1436.722,-2.967,0
2025-04-14,Split,458827_g206217,ZETA DIVISION,TALON,0.3,1.8,313.992,9.687,1
2025-04-14,Lotus,458828_g206220,DetonatioN FocusMe,Paper Rex,-0.4,-2.0,-1808.909,-56.665,0
2025-04-14,Pearl,458828_g206221,Paper Rex,DetonatioN FocusMe,0.8,4.4,1922.084,30.332,1
2025-04-14,Lotus,458827_g206216,TALON,ZETA DIVISION,0.1,-3.8,-169.976,-23.78,0
2025-04-14,Ascent,458828_g206219,Paper Rex,DetonatioN FocusMe,0.1,4.4,1868.909,58.707,0
2025-04-16,Lotus,459845_g207202,Team Vitality,Apeks,0.0,-2.2,1591.607,0.984,1
2025-04-16,Split,459846_g212700,"Movistar KOI						
							(KOI)",Team Liquid,0.1,-6.6,-698.521,-59.611,0
2025-04-16,Lotus,459846_g212701,"Movistar KOI						
							(KOI)",Team Liquid,-0.4,-6.2,-821.673,-54.1,0
2025-04-16,Ascent,459845_g207201,Team Vitality,Apeks,-0.556,-1.4,1544.938,26.271,1
2025-04-17,Lotus,459847_g207207,Gentle Mates,BBL Esports,-0.167,-2.4,229.852,-27.539,0
2025-04-17,Haven,459847_g207208,Gentle Mates,BBL Esports,-0.167,-0.4,197.329,-51.711,0
2025-04-17,Ascent,459848_g207210,FNATIC,GIANTX,-0.0,8.6,1677.419,59.786,0
2025-04-17,Lotus,459848_g207211,FNATIC,GIANTX,0.2,8.0,1663.51,38.513,1
2025-04-17,Haven,459848_g207212,FNATIC,GIANTX,0.9,4.2,1751.058,-4.55,1
2025-04-18,Icebox,459541_g207005,G2 Esports,Cloud9,-0.167,3.6,632.136,15.75,1
2025-04-18,Haven,459541_g207006,G2 Esports,Cloud9,0.375,1.4,676.432,17.993,0
2025-04-18,Pearl,459541_g207007,Cloud9,G2 Esports,0.467,1.0,-523.785,-1.797,0
2025-04-18,Icebox,459542_g207008,MIBR,FURIA,-0.256,3.0,1085.357,43.557,1
2025-04-18,Ascent,459542_g207009,FURIA,MIBR,0.5,-2.4,-1175.997,-27.912,1
2025-04-18,Split,459542_g207010,MIBR,FURIA,-0.143,2.4,1195.536,53.118,1
2025-04-18,Lotus,459849_g207214,FUT Esports,Karmine Corp,-0.0,-1.8,-204.911,2.524,1
2025-04-18,Pearl,459849_g212913,Karmine Corp,FUT Esports,-0.464,2.6,179.198,29.918,1
2025-04-18,Haven,459850_g207216,Natus Vincere,Team Heretics,0.167,-1.6,-1060.994,-4.376,0
2025-04-18,Pearl,459850_g207217,Team Heretics,Natus Vincere,-0.375,5.0,1242.62,7.807,1
2025-04-18,Ascent,459849_g207215,FUT Esports,Karmine Corp,0.542,-4.0,-144.911,-28.164,1
2025-04-19,Haven,459543_g207011,2Game Esports,Sentinels,-0.6,-3.8,-1352.864,-58.198,0
2025-04-19,Haven,458831_g206226,T1,TALON,0.45,-1.8,1235.535,0.653,0
2025-04-19,Icebox,458831_g206225,T1,TALON,-0.262,-3.4,1441.303,-44.203,0
2025-04-19,Lotus,458830_g206223,Global Esports,Paper Rex,-0.1,-6.0,-2009.337,-69.173,0
2025-04-19,Split,458830_g206222,Global Esports,Paper Rex,-0.433,-5.2,-1989.648,-68.221,0
2025-04-19,Fracture,459544_g207014,"VISA KRÜ						
							(KRÜ Esports)",100 Thieves,-0.5,3.4,232.811,-2.883,1
2025-04-19,Pearl,459543_g207012,Sentinels,2Game Esports,0.0,5.4,1519.897,59.911,1
2025-04-19,Icebox,459544_g207015,"VISA KRÜ						
							(KRÜ Esports)",100 Thieves,0.3,0.6,206.086,-40.282,1
2025-04-20,Pearl,458833_g206232,ZETA DIVISION,Nongshim RedForce,-1.0,1.2,30.827,7.858,1
2025-04-20,Lotus,459545_g207017,Evil Geniuses,LOUD,0.0,-1.2,-771.122,-7.625,0
2025-04-20,Pearl,459545_g207018,Evil Geniuses,LOUD,0.267,-1.6,-806.495,23.875,1
2025-04-20,Split,459545_g207019,Evil Geniuses,LOUD,-0.1,0.6,-835.594,35.103,1
2025-04-20,Fracture,459546_g207020,LEVIATÁN,NRG,0.6,2.6,576.707,-4.039,0
2025-04-20,Icebox,459546_g207021,LEVIATÁN,NRG,0.45,0.4,510.731,15.092,0
2025-04-20,Lotus,458832_g206228,Gen.G,DRX,-0.0,3.4,865.9,144.188,1
2025-04-20,Split,458832_g206229,DRX,Gen.G,-0.1,-2.8,-822.396,-153.123,1
2025-04-20,Ascent,458832_g206230,Gen.G,DRX,0.2,-0.8,672.632,54.268,0
2025-04-20,Lotus,458833_g206231,Nongshim RedForce,ZETA DIVISION,-0.7,0.6,-103.039,7.456,1
2025-04-20,Split,458833_g206233,ZETA DIVISION,Nongshim RedForce,-0.111,1.4,55.844,-4.32,0
2025-04-21,Lotus,458835_g206239,Team Secret,Rex Regum Qeon,-0.3,-4.8,-443.555,-14.33,1
2025-04-21,Ascent,458835_g206238,Team Secret,Rex Regum Qeon,0.189,-4.4,-578.402,-23.575,1
2025-04-21,Ascent,458834_g206235,BOOM Esports,DetonatioN FocusMe,0.267,6.8,642.098,63.821,1
2025-04-21,Fracture,458834_g206234,DetonatioN FocusMe,BOOM Esports,-0.8,-8.6,-527.765,-77.913,0
2025-04-21,Haven,458835_g206237,Rex Regum Qeon,Team Secret,0.167,3.8,522.72,50.093,1
2025-04-23,Ascent,459852_g207219,FUT Esports,BBL Esports,0.3,-3.8,447.988,-4.475,0
2025-04-23,Ascent,459853_g207223,Apeks,GIANTX,-0.167,2.0,-727.144,-46.81,0
2025-04-23,Lotus,459853_g207222,Apeks,GIANTX,-0.095,-0.2,-687.317,-53.362,0
2025-04-23,Icebox,459852_g207220,FUT Esports,BBL Esports,0.071,-5.2,400.163,-56.5,0
2025-04-24,Icebox,459854_g207226,"Movistar KOI						
							(KOI)",Gentle Mates,-0.333,1.0,-140.103,34.932,1
2025-04-24,Pearl,475898_g213491,Sentinels,Cloud9,-0.144,3.0,1016.374,16.787,1
2025-04-24,Ascent,475898_g213490,Sentinels,Cloud9,0.029,2.0,924.558,55.767,1
2025-04-24,Icebox,475897_g213488,100 Thieves,MIBR,0.3,-2.8,-365.2,-3.51,0
2025-04-24,Split,475897_g213487,100 Thieves,MIBR,0.125,-6.2,-347.187,-17.572,0
2025-04-24,Icebox,459855_g207229,Team Vitality,Natus Vincere,0.4,0.6,646.844,-31.314,0
2025-04-24,Haven,459855_g207228,Natus Vincere,Team Vitality,0.2,2.2,-813.214,40.725,1
2025-04-24,Fracture,459854_g207227,Gentle Mates,"Movistar KOI						
							(KOI)",,-4.0,-56.687,-38.204,0
2025-04-24,Split,459854_g207225,"Movistar KOI						
							(KOI)",Gentle Mates,-0.0,4.8,-183.19,79.291,0
2025-04-25,Fracture,475903_g213507,100 Thieves,NRG,-0.071,-1.0,-293.106,3.242,1
2025-04-25,Icebox,475904_g213511,Cloud9,Evil Geniuses,0.321,-1.8,744.56,-23.469,0
2025-04-25,Fracture,475904_g213510,Evil Geniuses,Cloud9,0.133,3.0,-817.565,52.495,1
2025-04-25,Haven,475903_g213508,100 Thieves,NRG,0.067,0.0,-186.855,-39.279,1
2025-04-26,Lotus,475899_g213493,MIBR,"VISA KRÜ						
							(KRÜ Esports)",0.1,1.6,128.406,39.698,1
2025-04-26,Icebox,475899_g213494,MIBR,"VISA KRÜ						
							(KRÜ Esports)",-0.6,2.2,145.867,37.576,1
2025-04-26,Split,475900_g213496,Sentinels,G2 Esports,0.4,1.4,386.567,65.271,0
2025-04-26,Haven,473833_g212502,TALON,Gen.G,-0.367,1.8,-1222.126,-5.571,1
2025-04-26,Lotus,473834_g212505,DRX,T1,0.2,7.2,-478.981,26.13,1
2025-04-26,Pearl,473833_g212504,TALON,Gen.G,0.167,5.8,-1170.843,42.069,0
2025-04-26,Icebox,473833_g212503,Gen.G,TALON,-0.0,-6.8,998.296,-76.774,1
2025-04-26,Icebox,475900_g213497,Sentinels,G2 Esports,-0.1,2.6,272.866,48.27,1
2025-04-26,Fracture,473834_g212506,T1,DRX,-0.0,-7.6,395.658,-70.177,0
2025-04-26,Ascent,475900_g213498,Sentinels,G2 Esports,-0.3,2.8,303.556,10.472,1
2025-04-27,Pearl,475905_g213515,100 Thieves,G2 Esports,-0.0,0.2,-761.196,-39.693,0
2025-04-27,Split,475905_g213514,100 Thieves,G2 Esports,-0.0,-2.8,-817.995,-44.18,1
2025-04-27,Fracture,473838_g212517,Rex Regum Qeon,DRX,-0.267,-1.8,-112.383,-19.966,0
2025-04-27,Icebox,475906_g213517,Evil Geniuses,"VISA KRÜ						
							(KRÜ Esports)",-0.35,0.6,-1019.049,18.364,1
2025-04-27,Lotus,475906_g213516,"VISA KRÜ						
							(KRÜ Esports)",Evil Geniuses,0.033,-1.2,1055.326,-21.23,0
2025-04-27,Lotus,473838_g212519,DRX,Rex Regum Qeon,0.2,-0.4,-25.244,21.21,0
2025-04-27,Icebox,473838_g212518,DRX,Rex Regum Qeon,-0.27,-0.4,94.484,-1.609,0
2025-04-27,Ascent,473837_g212515,Gen.G,BOOM Esports,-0.15,-6.2,796.031,-72.731,1
2025-04-27,Split,473837_g212514,BOOM Esports,Gen.G,,1.2,-741.077,52.522,0
2025-04-27,Haven,475905_g213513,G2 Esports,100 Thieves,-0.144,-0.2,699.386,38.614,1
2025-05-02,Lotus,459857_g215378,FNATIC,Team Heretics,0.1,-6.0,213.475,-44.68,0
2025-05-02,Lotus,459856_g207233,Team Liquid,Karmine Corp,-0.1,1.8,-66.153,13.75,1
2025-05-02,Haven,459857_g207235,FNATIC,Team Heretics,0.3,-5.2,220.031,-41.386,0
2025-05-02,Pearl,475907_g213521,Evil Geniuses,G2 Esports,0.1,-1.4,-1570.657,20.821,0
2025-05-02,Split,475907_g213520,Evil Geniuses,G2 Esports,-0.129,-0.6,-1549.771,2.773,0
2025-05-02,Lotus,475907_g213519,G2 Esports,Evil Geniuses,0.5,2.6,1549.539,-6.186,0
2025-05-02,Split,475901_g213500,MIBR,Sentinels,-0.256,-1.0,-643.131,22.606,0
2025-05-02,Lotus,475901_g213499,MIBR,Sentinels,0.1,-0.2,-527.769,-3.724,0
2025-05-02,Icebox,459856_g207232,Karmine Corp,Team Liquid,-0.0,-5.0,13.895,4.812,1
2025-05-03,Ascent,473836_g212512,Paper Rex,T1,-0.4,6.0,565.983,70.784,1
2025-05-03,Fracture,473836_g212511,Paper Rex,T1,0.2,5.4,710.617,14.695,0
2025-05-03,Ascent,473835_g212510,TALON,Nongshim RedForce,0.2,0.0,-228.683,27.07,1
2025-05-03,Haven,473835_g212508,Nongshim RedForce,TALON,0.6,0.4,182.523,-0.359,0
2025-05-03,Lotus,473836_g212513,Paper Rex,T1,0.1,3.4,710.692,35.046,1
2025-05-03,Pearl,473835_g212509,TALON,Nongshim RedForce,-0.267,1.6,-116.82,-34.479,0
2025-05-03,Ascent,475908_g215607,G2 Esports,MIBR,0.7,4.2,462.89,-8.254,1
2025-05-03,Split,475908_g213524,MIBR,G2 Esports,-0.1,-7.2,-355.244,-36.849,0
2025-05-03,Lotus,475908_g213523,G2 Esports,MIBR,0.4,8.0,388.225,7.051,1
2025-05-03,Haven,475908_g213522,MIBR,G2 Esports,-0.1,-5.2,-434.269,-8.817,1
2025-05-04,Pearl,475902_g213504,G2 Esports,Sentinels,0.067,-0.6,-132.091,-4.398,0
2025-05-04,Split,475902_g213503,G2 Esports,Sentinels,-0.244,1.0,-81.539,-14.135,1
2025-05-04,Fracture,473840_g212524,Paper Rex,BOOM Esports,-0.4,1.2,1552.65,-34.49,1
2025-05-04,Lotus,473840_g212523,Paper Rex,BOOM Esports,-0.4,3.6,1461.521,42.254,1
2025-05-04,Fracture,473839_g212521,DRX,TALON,-0.067,1.6,672.982,16.086,1
2025-05-04,Icebox,473839_g212520,DRX,TALON,-0.044,2.4,569.492,20.767,1
2025-05-04,Haven,475902_g213502,Sentinels,G2 Esports,0.1,2.4,141.539,-22.586,0
2025-05-04,Ascent,475902_g213505,Sentinels,G2 Esports,-0.144,-0.2,152.916,-23.406,0
2025-05-08,Lotus,482503_g215379,Natus Vincere,BBL Esports,-0.086,-2.0,404.104,-54.428,0
2025-05-08,Fracture,482503_g215380,BBL Esports,Natus Vincere,-0.292,4.2,-352.382,38.044,1
2025-05-08,Lotus,482504_g216517,FUT Esports,FNATIC,-0.0,-0.2,-1499.941,-31.063,0
2025-05-08,Split,482504_g215383,FUT Esports,FNATIC,-0.2,2.0,-1464.682,-50.357,0
2025-05-09,Ascent,482505_g216537,Karmine Corp,Natus Vincere,-0.189,-3.2,277.835,-17.693,0
2025-05-09,Split,482505_g215386,Natus Vincere,Karmine Corp,0.35,7.8,-272.262,12.285,1
2025-05-09,Icebox,482505_g215385,Karmine Corp,Natus Vincere,0.267,-7.6,233.795,-18.387,1
2025-05-09,Fracture,482506_g216584,Team Vitality,FUT Esports,-0.167,-3.0,490.189,33.696,0
2025-05-09,Split,482506_g215389,FUT Esports,Team Vitality,-0.1,2.6,-616.538,23.686,1
2025-05-09,Lotus,473842_g212529,Paper Rex,DRX,-0.0,5.2,1287.356,71.138,1
2025-05-09,Icebox,473841_g212527,Rex Regum Qeon,Gen.G,0.25,-1.2,-854.28,-9.076,0
2025-05-09,Lotus,473841_g212526,Gen.G,Rex Regum Qeon,0.2,2.0,681.258,55.971,1
2025-05-09,Icebox,473842_g212530,Paper Rex,DRX,0.3,2.6,1257.356,42.346,1
2025-05-10,Icebox,473843_g212535,Rex Regum Qeon,Paper Rex,-0.033,-0.8,-1591.827,-19.192,0
2025-05-10,Fracture,482508_g215396,Team Liquid,FNATIC,0.025,6.8,-1151.491,34.42,0
2025-05-10,Icebox,482508_g215395,Team Liquid,FNATIC,-0.056,5.0,-1211.491,23.602,1
2025-05-10,Ascent,473843_g212536,Rex Regum Qeon,Paper Rex,0.2,-3.4,-1784.742,-54.144,1
2025-05-10,Fracture,473843_g212532,Rex Regum Qeon,Paper Rex,-0.35,-2.4,-1410.981,-114.442,0
2025-05-10,Split,473843_g212533,Rex Regum Qeon,Paper Rex,-0.1,-7.6,-1519.072,-53.453,1
2025-05-10,Icebox,482507_g215392,BBL Esports,Team Heretics,-0.2,-2.4,-1646.637,-19.384,0
2025-05-10,Ascent,482507_g216644,BBL Esports,Team Heretics,0.5,-5.8,-1592.76,-36.773,0
2025-05-10,Split,482508_g215394,FNATIC,Team Liquid,0.3,-6.8,1136.491,-2.676,1
2025-05-10,Pearl,473843_g212534,Rex Regum Qeon,Paper Rex,-0.467,-7.4,-1591.827,-26.252,1
2025-05-11,Icebox,473844_g212540,Gen.G,Rex Regum Qeon,0.0,8.4,781.089,48.981,0
2025-05-11,Lotus,473844_g212539,Rex Regum Qeon,Gen.G,-0.3,-5.0,-900.011,3.264,1
2025-05-11,Ascent,482510_g215402,BBL Esports,FUT Esports,-0.3,-1.8,-412.48,15.351,1
2025-05-11,Ascent,482509_g215399,Team Liquid,Natus Vincere,0.3,3.8,376.027,27.553,1
2025-05-11,Split,482509_g215398,Natus Vincere,Team Liquid,0.2,-4.8,-273.506,-22.652,0
2025-05-11,Icebox,482509_g215397,Team Liquid,Natus Vincere,0.25,5.0,317.915,-5.566,0
2025-05-11,Haven,473844_g212537,Rex Regum Qeon,Gen.G,-0.0,-3.8,-1019.131,-22.916,0
2025-05-11,Split,482510_g216645,FUT Esports,BBL Esports,0.1,3.0,414.361,15.804,0
2025-05-11,Ascent,473844_g212538,Gen.G,Rex Regum Qeon,-0.1,-0.6,1051.788,19.716,0
2025-05-16,Split,482511_g215404,Team Liquid,BBL Esports,0.0,4.6,670.774,-1.484,0
2025-05-16,Haven,482511_g215403,BBL Esports,Team Liquid,0.514,-4.8,-646.663,9.65,0
2025-05-16,Icebox,482515_g217080,Team Heretics,FNATIC,0.4,7.2,-315.544,15.076,0
2025-05-16,Fracture,482515_g215416,Team Heretics,FNATIC,-0.667,2.4,-184.854,-17.14,0
2025-05-16,Fracture,482511_g215405,BBL Esports,Team Liquid,-0.056,-5.0,-620.385,10.882,0
2025-05-17,Haven,482512_g215406,Team Heretics,Team Liquid,0.4,0.4,696.629,-32.574,1
2025-05-17,Icebox,482512_g215408,Team Liquid,Team Heretics,-0.4,-0.6,-807.493,44.45,0
2025-05-17,Ascent,482512_g215407,Team Liquid,Team Heretics,0.5,-1.4,-766.621,2.614,0
2025-05-18,Fracture,482513_g215413,FNATIC,Team Heretics,0.714,-0.2,496.958,-2.451,1
2025-05-18,Split,482513_g215411,FNATIC,Team Heretics,0.3,0.0,289.798,47.421,1
2025-05-18,Icebox,482513_g215412,FNATIC,Team Heretics,-0.4,1.8,342.223,24.864,1
2025-06-07,Pearl,490309_g217256,Team Heretics,Paper Rex,-0.1,-5.8,-522.671,36.746,0
2025-06-07,Icebox,490309_g217257,Team Heretics,Paper Rex,0.0,-6.0,-696.59,-5.824,0
2025-06-07,Icebox,490307_g217250,Team Liquid,"Guangzhou Huadu Bilibili Gaming						
							(Bilibili Gaming)",,,-492.887,3.547,0
2025-06-07,Haven,490307_g217251,"Guangzhou Huadu Bilibili Gaming						
							(Bilibili Gaming)",Team Liquid,,6.0,541.977,134.91,0
2025-06-07,Sunset,490307_g217252,Team Liquid,"Guangzhou Huadu Bilibili Gaming						
							(Bilibili Gaming)",,-0.9,-461.039,-240.574,0
2025-06-08,Split,490308_g217253,Wolves Esports,Sentinels,,,-1242.026,-19.148,0
2025-06-08,Lotus,490308_g217254,Wolves Esports,Sentinels,,2.8,-1210.442,-6.054,0
2025-06-08,Sunset,490306_g217247,MIBR,Gen.G,-0.429,-1.8,-414.033,-47.484,0
2025-06-08,Haven,490306_g217248,Gen.G,MIBR,0.1,2.6,548.976,9.58,1
2025-06-09,Icebox,490310_g217260,Gen.G,Paper Rex,-0.1,-3.0,-675.504,-88.065,1
2025-06-09,Icebox,490311_g217262,Sentinels,"Guangzhou Huadu Bilibili Gaming						
							(Bilibili Gaming)",-0.5,-2.933,968.15,19.318,0
2025-06-09,Lotus,490311_g217264,"Guangzhou Huadu Bilibili Gaming						
							(Bilibili Gaming)",Sentinels,,2.5,-950.658,-10.932,0
2025-06-09,Sunset,490311_g217263,"Guangzhou Huadu Bilibili Gaming						
							(Bilibili Gaming)",Sentinels,0.375,-0.8,-890.658,-2.542,0
2025-06-09,Ascent,490310_g217259,Gen.G,Paper Rex,0.3,1.8,-721.362,-54.983,1
2025-06-10,Pearl,490312_g217265,Team Heretics,Wolves Esports,,-9.5,1127.035,-41.826,0
2025-06-10,Lotus,490312_g217266,Team Heretics,Wolves Esports,0.7,-6.0,1145.475,-57.192,0
2025-06-10,Icebox,490313_g217268,Team Liquid,MIBR,-0.2,0.8,44.542,-174.526,1
2025-06-10,Sunset,490313_g217269,Team Liquid,MIBR,0.333,2.8,66.685,39.308,1
2025-06-11,Sunset,490314_g217272,Team Liquid,Paper Rex,-0.4,1.0,-1205.952,131.547,0
2025-06-11,Split,490314_g217271,Team Liquid,Paper Rex,-0.0,-0.8,-1340.952,215.321,1
2025-06-11,Split,490315_g217275,Wolves Esports,"Guangzhou Huadu Bilibili Gaming						
							(Bilibili Gaming)",,2.5,-250.186,-6.937,1
2025-06-11,Lotus,490314_g217273,Paper Rex,Team Liquid,0.2,-3.2,1185.161,-164.495,1
2025-06-11,Ascent,490315_g221383,"Guangzhou Huadu Bilibili Gaming						
							(Bilibili Gaming)",Wolves Esports,,-1.8,188.609,3.917,0
2025-06-13,Split,498622_g221150,G2 Esports,Paper Rex,0.1,2.6,-812.861,27.686,0
2025-06-13,Lotus,498622_g221151,G2 Esports,Paper Rex,0.3,0.8,-793.737,-16.883,0
2025-06-13,Sunset,498621_g221147,Xi Lai Gaming,Sentinels,,,-1156.236,0.28,0
2025-06-13,Lotus,498621_g221148,Sentinels,Xi Lai Gaming,,1.0,1257.276,10.837,1
2025-06-14,Ascent,498623_g221153,Rex Regum Qeon,Wolves Esports,-0.2,-1.0,79.27,-35.16,0
2025-06-14,Icebox,498623_g221154,Wolves Esports,Rex Regum Qeon,,0.4,-38.462,37.885,1
2025-06-14,Haven,498624_g221156,FNATIC,Gen.G,0.2,1.8,474.739,-1.824,0
2025-06-14,Split,498624_g221157,FNATIC,Gen.G,0.4,-1.2,418.038,-24.005,1
